"Growth","SeaIce","age","Individual","year","SeaIce.s","Site","Latitude","Longitude"
60,1.26885964912281,101,"disko_P06_00m",1989,-0.598909716988689,"Site2",69.264892,-53.468753
60,1.26885964912281,101,"disko_P06_00m",1989,-0.598909716988689,"Site2",69.264892,-53.468753
30,1.20986842105263,102,"disko_P06_00m",1990,-0.601295809141136,"Site2",69.264892,-53.468753
70,1.1780701754386,103,"disko_P06_00m",1991,-0.602581992643385,"Site2",69.264892,-53.468753
70,1.20679824561404,104,"disko_P06_00m",1992,-0.601419992375836,"Site2",69.264892,-53.468753
80,1.27368421052632,105,"disko_P06_00m",1993,-0.59871457190559,"Site2",69.264892,-53.468753
70,1.20964912280702,106,"disko_P06_00m",1994,-0.601304679372186,"Site2",69.264892,-53.468753
70,1.39320175438596,107,"disko_P06_00m",1995,-0.593880295983346,"Site2",69.264892,-53.468753
30,1.58640350877193,108,"disko_P06_00m",1996,-0.586065622428305,"Site2",69.264892,-53.468753
30,1.81732456140351,109,"disko_P06_00m",1997,-0.576725269132667,"Site2",69.264892,-53.468753
50,1.74342105263158,110,"disko_P06_00m",1998,-0.579714536996513,"Site2",69.264892,-53.468753
40,1.57609649122807,111,"disko_P06_00m",1999,-0.586482523287655,"Site2",69.264892,-53.468753
50,1.39912280701754,112,"disko_P06_00m",2000,-0.593640799744996,"Site2",69.264892,-53.468753
50,1.39912280701754,112,"disko_P06_00m",2000,-0.593640799744996,"Site2",69.264892,-53.468753
50,1.39912280701754,112,"disko_P06_00m",2000,-0.593640799744996,"Site2",69.264892,-53.468753
50,1.39912280701754,112,"disko_P06_00m",2000,-0.593640799744996,"Site2",69.264892,-53.468753
60,1.2969298245614,113,"disko_P06_00m",2001,-0.597774327414291,"Site2",69.264892,-53.468753
50,1.10701754385965,114,"disko_P06_00m",2002,-0.605455947503581,"Site2",69.264892,-53.468753
50,1.10701754385965,114,"disko_P06_00m",2002,-0.605455947503581,"Site2",69.264892,-53.468753
60,1.08947368421053,115,"disko_P06_00m",2003,-0.60616556598758,"Site2",69.264892,-53.468753
50,1.13815789473684,116,"disko_P06_00m",2004,-0.604196374694483,"Site2",69.264892,-53.468753
60,1.22609649122807,117,"disko_P06_00m",2005,-0.600639412043437,"Site2",69.264892,-53.468753
30,1.22872807017544,118,"disko_P06_00m",2006,-0.600532969270837,"Site2",69.264892,-53.468753
50,1.24100877192982,119,"disko_P06_00m",2007,-0.600036236332038,"Site2",69.264892,-53.468753
70,1.17960526315789,120,"disko_P06_00m",2008,-0.602519901026035,"Site2",69.264892,-53.468753
50,1.14868421052632,121,"disko_P06_00m",2009,-0.603770603604083,"Site2",69.264892,-53.468753
60,1.08157894736842,122,"disko_P06_00m",2010,-0.60648489430538,"Site2",69.264892,-53.468753
80,1.02828947368421,123,"disko_P06_00m",2011,-0.608640360450527,"Site2",69.264892,-53.468753
110,0.996491228070176,124,"disko_P06_00m",2012,-0.609926543952776,"Site2",69.264892,-53.468753
110,0.911184210526316,125,"disko_P06_00m",2013,-0.613377063831221,"Site2",69.264892,-53.468753
40,0.932675438596491,126,"disko_P06_00m",2014,-0.612507781188322,"Site2",69.264892,-53.468753
50,0.942763157894737,127,"disko_P06_00m",2015,-0.612099750560023,"Site2",69.264892,-53.468753
40,2.90899122807018,63,"disko_P07_00m",1983,-0.532569258965822,"Site2",69.264892,-53.468753
50,2.75723684210526,64,"disko_P07_00m",1984,-0.538707458852414,"Site2",69.264892,-53.468753
70,2.63201754385965,65,"disko_P07_00m",1985,-0.543772360781958,"Site2",69.264892,-53.468753
90,2.01513157894737,66,"disko_P07_00m",1986,-0.568724320725577,"Site2",69.264892,-53.468753
80,1.9359649122807,67,"disko_P07_00m",1987,-0.571926474134623,"Site2",69.264892,-53.468753
80,1.69561403508772,68,"disko_P07_00m",1988,-0.581648247365411,"Site2",69.264892,-53.468753
60,1.26885964912281,69,"disko_P07_00m",1989,-0.598909716988689,"Site2",69.264892,-53.468753
60,1.26885964912281,69,"disko_P07_00m",1989,-0.598909716988689,"Site2",69.264892,-53.468753
60,1.26885964912281,69,"disko_P07_00m",1989,-0.598909716988689,"Site2",69.264892,-53.468753
60,1.26885964912281,69,"disko_P07_00m",1989,-0.598909716988689,"Site2",69.264892,-53.468753
70,1.20986842105263,70,"disko_P07_00m",1990,-0.601295809141136,"Site2",69.264892,-53.468753
70,1.1780701754386,71,"disko_P07_00m",1991,-0.602581992643385,"Site2",69.264892,-53.468753
60,1.20679824561404,72,"disko_P07_00m",1992,-0.601419992375836,"Site2",69.264892,-53.468753
50,1.27368421052632,73,"disko_P07_00m",1993,-0.59871457190559,"Site2",69.264892,-53.468753
50,1.20964912280702,74,"disko_P07_00m",1994,-0.601304679372186,"Site2",69.264892,-53.468753
80,1.39320175438596,75,"disko_P07_00m",1995,-0.593880295983346,"Site2",69.264892,-53.468753
70,1.58640350877193,76,"disko_P07_00m",1996,-0.586065622428305,"Site2",69.264892,-53.468753
80,1.81732456140351,77,"disko_P07_00m",1997,-0.576725269132667,"Site2",69.264892,-53.468753
70,1.74342105263158,78,"disko_P07_00m",1998,-0.579714536996513,"Site2",69.264892,-53.468753
90,1.57609649122807,79,"disko_P07_00m",1999,-0.586482523287655,"Site2",69.264892,-53.468753
60,1.39912280701754,80,"disko_P07_00m",2000,-0.593640799744996,"Site2",69.264892,-53.468753
60,1.39912280701754,80,"disko_P07_00m",2000,-0.593640799744996,"Site2",69.264892,-53.468753
60,1.39912280701754,80,"disko_P07_00m",2000,-0.593640799744996,"Site2",69.264892,-53.468753
60,1.39912280701754,80,"disko_P07_00m",2000,-0.593640799744996,"Site2",69.264892,-53.468753
70,1.2969298245614,81,"disko_P07_00m",2001,-0.597774327414291,"Site2",69.264892,-53.468753
50,1.10701754385965,82,"disko_P07_00m",2002,-0.605455947503581,"Site2",69.264892,-53.468753
50,1.10701754385965,82,"disko_P07_00m",2002,-0.605455947503581,"Site2",69.264892,-53.468753
140,1.08947368421053,83,"disko_P07_00m",2003,-0.60616556598758,"Site2",69.264892,-53.468753
140,1.13815789473684,84,"disko_P07_00m",2004,-0.604196374694483,"Site2",69.264892,-53.468753
130,1.22609649122807,85,"disko_P07_00m",2005,-0.600639412043437,"Site2",69.264892,-53.468753
80,1.22872807017544,86,"disko_P07_00m",2006,-0.600532969270837,"Site2",69.264892,-53.468753
70,1.24100877192982,87,"disko_P07_00m",2007,-0.600036236332038,"Site2",69.264892,-53.468753
70,1.17960526315789,88,"disko_P07_00m",2008,-0.602519901026035,"Site2",69.264892,-53.468753
50,1.14868421052632,89,"disko_P07_00m",2009,-0.603770603604083,"Site2",69.264892,-53.468753
40,1.08157894736842,90,"disko_P07_00m",2010,-0.60648489430538,"Site2",69.264892,-53.468753
80,1.02828947368421,91,"disko_P07_00m",2011,-0.608640360450527,"Site2",69.264892,-53.468753
50,0.996491228070176,92,"disko_P07_00m",2012,-0.609926543952776,"Site2",69.264892,-53.468753
70,0.911184210526316,93,"disko_P07_00m",2013,-0.613377063831221,"Site2",69.264892,-53.468753
40,0.932675438596491,94,"disko_P07_00m",2014,-0.612507781188322,"Site2",69.264892,-53.468753
40,0.942763157894737,95,"disko_P07_00m",2015,-0.612099750560023,"Site2",69.264892,-53.468753
90,2.90899122807018,27,"disko_P08_1R1m",1983,-0.532569258965822,"Site2",69.264892,-53.468753
80,2.75723684210526,28,"disko_P08_1R1m",1984,-0.538707458852414,"Site2",69.264892,-53.468753
60,2.63201754385965,29,"disko_P08_1R1m",1985,-0.543772360781958,"Site2",69.264892,-53.468753
60,2.01513157894737,30,"disko_P08_1R1m",1986,-0.568724320725577,"Site2",69.264892,-53.468753
60,1.9359649122807,31,"disko_P08_1R1m",1987,-0.571926474134623,"Site2",69.264892,-53.468753
90,1.69561403508772,32,"disko_P08_1R1m",1988,-0.581648247365411,"Site2",69.264892,-53.468753
130,1.26885964912281,33,"disko_P08_1R1m",1989,-0.598909716988689,"Site2",69.264892,-53.468753
130,1.26885964912281,33,"disko_P08_1R1m",1989,-0.598909716988689,"Site2",69.264892,-53.468753
130,1.26885964912281,33,"disko_P08_1R1m",1989,-0.598909716988689,"Site2",69.264892,-53.468753
130,1.26885964912281,33,"disko_P08_1R1m",1989,-0.598909716988689,"Site2",69.264892,-53.468753
90,1.20986842105263,34,"disko_P08_1R1m",1990,-0.601295809141136,"Site2",69.264892,-53.468753
90,1.1780701754386,35,"disko_P08_1R1m",1991,-0.602581992643385,"Site2",69.264892,-53.468753
120,1.20679824561404,36,"disko_P08_1R1m",1992,-0.601419992375836,"Site2",69.264892,-53.468753
110,1.27368421052632,37,"disko_P08_1R1m",1993,-0.59871457190559,"Site2",69.264892,-53.468753
90,1.20964912280702,38,"disko_P08_1R1m",1994,-0.601304679372186,"Site2",69.264892,-53.468753
70,1.39320175438596,39,"disko_P08_1R1m",1995,-0.593880295983346,"Site2",69.264892,-53.468753
80,1.58640350877193,40,"disko_P08_1R1m",1996,-0.586065622428305,"Site2",69.264892,-53.468753
120,1.81732456140351,41,"disko_P08_1R1m",1997,-0.576725269132667,"Site2",69.264892,-53.468753
60,1.74342105263158,42,"disko_P08_1R1m",1998,-0.579714536996513,"Site2",69.264892,-53.468753
70,1.57609649122807,43,"disko_P08_1R1m",1999,-0.586482523287655,"Site2",69.264892,-53.468753
70,1.39912280701754,44,"disko_P08_1R1m",2000,-0.593640799744996,"Site2",69.264892,-53.468753
70,1.39912280701754,44,"disko_P08_1R1m",2000,-0.593640799744996,"Site2",69.264892,-53.468753
70,1.39912280701754,44,"disko_P08_1R1m",2000,-0.593640799744996,"Site2",69.264892,-53.468753
70,1.39912280701754,44,"disko_P08_1R1m",2000,-0.593640799744996,"Site2",69.264892,-53.468753
110,1.2969298245614,45,"disko_P08_1R1m",2001,-0.597774327414291,"Site2",69.264892,-53.468753
30,1.10701754385965,46,"disko_P08_1R1m",2002,-0.605455947503581,"Site2",69.264892,-53.468753
30,1.10701754385965,46,"disko_P08_1R1m",2002,-0.605455947503581,"Site2",69.264892,-53.468753
80,1.08947368421053,47,"disko_P08_1R1m",2003,-0.60616556598758,"Site2",69.264892,-53.468753
90,1.13815789473684,48,"disko_P08_1R1m",2004,-0.604196374694483,"Site2",69.264892,-53.468753
70,1.22609649122807,49,"disko_P08_1R1m",2005,-0.600639412043437,"Site2",69.264892,-53.468753
100,1.22872807017544,50,"disko_P08_1R1m",2006,-0.600532969270837,"Site2",69.264892,-53.468753
90,1.24100877192982,51,"disko_P08_1R1m",2007,-0.600036236332038,"Site2",69.264892,-53.468753
90,1.17960526315789,52,"disko_P08_1R1m",2008,-0.602519901026035,"Site2",69.264892,-53.468753
100,1.14868421052632,53,"disko_P08_1R1m",2009,-0.603770603604083,"Site2",69.264892,-53.468753
70,1.08157894736842,54,"disko_P08_1R1m",2010,-0.60648489430538,"Site2",69.264892,-53.468753
150,1.02828947368421,55,"disko_P08_1R1m",2011,-0.608640360450527,"Site2",69.264892,-53.468753
120,0.996491228070176,56,"disko_P08_1R1m",2012,-0.609926543952776,"Site2",69.264892,-53.468753
80,0.911184210526316,57,"disko_P08_1R1m",2013,-0.613377063831221,"Site2",69.264892,-53.468753
50,0.932675438596491,58,"disko_P08_1R1m",2014,-0.612507781188322,"Site2",69.264892,-53.468753
40,0.942763157894737,59,"disko_P08_1R1m",2015,-0.612099750560023,"Site2",69.264892,-53.468753
150,2.90899122807018,68,"disko_P10_00m",1983,-0.532569258965822,"Site2",69.264892,-53.468753
110,2.75723684210526,69,"disko_P10_00m",1984,-0.538707458852414,"Site2",69.264892,-53.468753
140,2.63201754385965,70,"disko_P10_00m",1985,-0.543772360781958,"Site2",69.264892,-53.468753
100,2.01513157894737,71,"disko_P10_00m",1986,-0.568724320725577,"Site2",69.264892,-53.468753
80,1.9359649122807,72,"disko_P10_00m",1987,-0.571926474134623,"Site2",69.264892,-53.468753
110,1.69561403508772,73,"disko_P10_00m",1988,-0.581648247365411,"Site2",69.264892,-53.468753
210,1.26885964912281,74,"disko_P10_00m",1989,-0.598909716988689,"Site2",69.264892,-53.468753
210,1.26885964912281,74,"disko_P10_00m",1989,-0.598909716988689,"Site2",69.264892,-53.468753
210,1.26885964912281,74,"disko_P10_00m",1989,-0.598909716988689,"Site2",69.264892,-53.468753
210,1.26885964912281,74,"disko_P10_00m",1989,-0.598909716988689,"Site2",69.264892,-53.468753
220,1.20986842105263,75,"disko_P10_00m",1990,-0.601295809141136,"Site2",69.264892,-53.468753
190,1.1780701754386,76,"disko_P10_00m",1991,-0.602581992643385,"Site2",69.264892,-53.468753
160,1.20679824561404,77,"disko_P10_00m",1992,-0.601419992375836,"Site2",69.264892,-53.468753
80,1.27368421052632,78,"disko_P10_00m",1993,-0.59871457190559,"Site2",69.264892,-53.468753
160,1.20964912280702,79,"disko_P10_00m",1994,-0.601304679372186,"Site2",69.264892,-53.468753
180,1.39320175438596,80,"disko_P10_00m",1995,-0.593880295983346,"Site2",69.264892,-53.468753
110,1.58640350877193,81,"disko_P10_00m",1996,-0.586065622428305,"Site2",69.264892,-53.468753
90,1.81732456140351,82,"disko_P10_00m",1997,-0.576725269132667,"Site2",69.264892,-53.468753
40,1.74342105263158,83,"disko_P10_00m",1998,-0.579714536996513,"Site2",69.264892,-53.468753
50,1.57609649122807,84,"disko_P10_00m",1999,-0.586482523287655,"Site2",69.264892,-53.468753
40,1.39912280701754,85,"disko_P10_00m",2000,-0.593640799744996,"Site2",69.264892,-53.468753
40,1.39912280701754,85,"disko_P10_00m",2000,-0.593640799744996,"Site2",69.264892,-53.468753
40,1.39912280701754,85,"disko_P10_00m",2000,-0.593640799744996,"Site2",69.264892,-53.468753
40,1.39912280701754,85,"disko_P10_00m",2000,-0.593640799744996,"Site2",69.264892,-53.468753
60,1.2969298245614,86,"disko_P10_00m",2001,-0.597774327414291,"Site2",69.264892,-53.468753
90,1.10701754385965,87,"disko_P10_00m",2002,-0.605455947503581,"Site2",69.264892,-53.468753
90,1.10701754385965,87,"disko_P10_00m",2002,-0.605455947503581,"Site2",69.264892,-53.468753
70,1.08947368421053,88,"disko_P10_00m",2003,-0.60616556598758,"Site2",69.264892,-53.468753
90,1.13815789473684,89,"disko_P10_00m",2004,-0.604196374694483,"Site2",69.264892,-53.468753
80,1.22609649122807,90,"disko_P10_00m",2005,-0.600639412043437,"Site2",69.264892,-53.468753
100,1.22872807017544,91,"disko_P10_00m",2006,-0.600532969270837,"Site2",69.264892,-53.468753
60,1.24100877192982,92,"disko_P10_00m",2007,-0.600036236332038,"Site2",69.264892,-53.468753
40,1.17960526315789,93,"disko_P10_00m",2008,-0.602519901026035,"Site2",69.264892,-53.468753
10,1.14868421052632,94,"disko_P10_00m",2009,-0.603770603604083,"Site2",69.264892,-53.468753
40,1.08157894736842,95,"disko_P10_00m",2010,-0.60648489430538,"Site2",69.264892,-53.468753
50,1.02828947368421,96,"disko_P10_00m",2011,-0.608640360450527,"Site2",69.264892,-53.468753
80,0.996491228070176,97,"disko_P10_00m",2012,-0.609926543952776,"Site2",69.264892,-53.468753
50,0.911184210526316,98,"disko_P10_00m",2013,-0.613377063831221,"Site2",69.264892,-53.468753
50,0.932675438596491,99,"disko_P10_00m",2014,-0.612507781188322,"Site2",69.264892,-53.468753
50,0.942763157894737,100,"disko_P10_00m",2015,-0.612099750560023,"Site2",69.264892,-53.468753
160,2.90899122807018,38,"disko_P11_00m",1983,-0.532569258965822,"Site2",69.264892,-53.468753
130,2.75723684210526,39,"disko_P11_00m",1984,-0.538707458852414,"Site2",69.264892,-53.468753
90,2.63201754385965,40,"disko_P11_00m",1985,-0.543772360781958,"Site2",69.264892,-53.468753
190,2.01513157894737,41,"disko_P11_00m",1986,-0.568724320725577,"Site2",69.264892,-53.468753
140,1.9359649122807,42,"disko_P11_00m",1987,-0.571926474134623,"Site2",69.264892,-53.468753
90,1.69561403508772,43,"disko_P11_00m",1988,-0.581648247365411,"Site2",69.264892,-53.468753
80,1.26885964912281,44,"disko_P11_00m",1989,-0.598909716988689,"Site2",69.264892,-53.468753
80,1.26885964912281,44,"disko_P11_00m",1989,-0.598909716988689,"Site2",69.264892,-53.468753
80,1.26885964912281,44,"disko_P11_00m",1989,-0.598909716988689,"Site2",69.264892,-53.468753
80,1.26885964912281,44,"disko_P11_00m",1989,-0.598909716988689,"Site2",69.264892,-53.468753
100,1.20986842105263,45,"disko_P11_00m",1990,-0.601295809141136,"Site2",69.264892,-53.468753
120,1.1780701754386,46,"disko_P11_00m",1991,-0.602581992643385,"Site2",69.264892,-53.468753
120,1.20679824561404,47,"disko_P11_00m",1992,-0.601419992375836,"Site2",69.264892,-53.468753
80,1.27368421052632,48,"disko_P11_00m",1993,-0.59871457190559,"Site2",69.264892,-53.468753
60,1.20964912280702,49,"disko_P11_00m",1994,-0.601304679372186,"Site2",69.264892,-53.468753
80,1.39320175438596,50,"disko_P11_00m",1995,-0.593880295983346,"Site2",69.264892,-53.468753
120,1.58640350877193,51,"disko_P11_00m",1996,-0.586065622428305,"Site2",69.264892,-53.468753
70,1.81732456140351,52,"disko_P11_00m",1997,-0.576725269132667,"Site2",69.264892,-53.468753
40,1.74342105263158,53,"disko_P11_00m",1998,-0.579714536996513,"Site2",69.264892,-53.468753
60,1.57609649122807,54,"disko_P11_00m",1999,-0.586482523287655,"Site2",69.264892,-53.468753
60,1.39912280701754,55,"disko_P11_00m",2000,-0.593640799744996,"Site2",69.264892,-53.468753
60,1.39912280701754,55,"disko_P11_00m",2000,-0.593640799744996,"Site2",69.264892,-53.468753
60,1.39912280701754,55,"disko_P11_00m",2000,-0.593640799744996,"Site2",69.264892,-53.468753
60,1.39912280701754,55,"disko_P11_00m",2000,-0.593640799744996,"Site2",69.264892,-53.468753
100,1.2969298245614,56,"disko_P11_00m",2001,-0.597774327414291,"Site2",69.264892,-53.468753
30,1.10701754385965,57,"disko_P11_00m",2002,-0.605455947503581,"Site2",69.264892,-53.468753
30,1.10701754385965,57,"disko_P11_00m",2002,-0.605455947503581,"Site2",69.264892,-53.468753
80,1.08947368421053,58,"disko_P11_00m",2003,-0.60616556598758,"Site2",69.264892,-53.468753
120,1.13815789473684,59,"disko_P11_00m",2004,-0.604196374694483,"Site2",69.264892,-53.468753
110,1.22609649122807,60,"disko_P11_00m",2005,-0.600639412043437,"Site2",69.264892,-53.468753
140,1.22872807017544,61,"disko_P11_00m",2006,-0.600532969270837,"Site2",69.264892,-53.468753
60,1.24100877192982,62,"disko_P11_00m",2007,-0.600036236332038,"Site2",69.264892,-53.468753
190,1.17960526315789,63,"disko_P11_00m",2008,-0.602519901026035,"Site2",69.264892,-53.468753
150,1.14868421052632,64,"disko_P11_00m",2009,-0.603770603604083,"Site2",69.264892,-53.468753
100,1.08157894736842,65,"disko_P11_00m",2010,-0.60648489430538,"Site2",69.264892,-53.468753
90,1.02828947368421,66,"disko_P11_00m",2011,-0.608640360450527,"Site2",69.264892,-53.468753
210,0.996491228070176,67,"disko_P11_00m",2012,-0.609926543952776,"Site2",69.264892,-53.468753
150,0.911184210526316,68,"disko_P11_00m",2013,-0.613377063831221,"Site2",69.264892,-53.468753
80,0.932675438596491,69,"disko_P11_00m",2014,-0.612507781188322,"Site2",69.264892,-53.468753
70,0.942763157894737,70,"disko_P11_00m",2015,-0.612099750560023,"Site2",69.264892,-53.468753
30,2.90899122807018,15,"disko_P12_00m",1983,-0.532569258965822,"Site2",69.264892,-53.468753
50,2.75723684210526,16,"disko_P12_00m",1984,-0.538707458852414,"Site2",69.264892,-53.468753
50,2.63201754385965,17,"disko_P12_00m",1985,-0.543772360781958,"Site2",69.264892,-53.468753
80,2.01513157894737,18,"disko_P12_00m",1986,-0.568724320725577,"Site2",69.264892,-53.468753
100,1.9359649122807,19,"disko_P12_00m",1987,-0.571926474134623,"Site2",69.264892,-53.468753
50,1.69561403508772,20,"disko_P12_00m",1988,-0.581648247365411,"Site2",69.264892,-53.468753
90,1.26885964912281,21,"disko_P12_00m",1989,-0.598909716988689,"Site2",69.264892,-53.468753
90,1.26885964912281,21,"disko_P12_00m",1989,-0.598909716988689,"Site2",69.264892,-53.468753
90,1.26885964912281,21,"disko_P12_00m",1989,-0.598909716988689,"Site2",69.264892,-53.468753
90,1.26885964912281,21,"disko_P12_00m",1989,-0.598909716988689,"Site2",69.264892,-53.468753
80,1.20986842105263,22,"disko_P12_00m",1990,-0.601295809141136,"Site2",69.264892,-53.468753
110,1.1780701754386,23,"disko_P12_00m",1991,-0.602581992643385,"Site2",69.264892,-53.468753
